pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag,scrna_has_both_genes_crc,scrna_has_both_genes_lihc,scrna_coexpr_crc,scrna_coexpr_lihc,scrna_coexpr_flag,scrna_max_min_expr,scrna_best_cancer,scrna_best_celltype
E3|A6NLU0|P14635,E3|A6NLU0,E3,A6NLU0,P14635,RFPL4A,CCNB1,RING,1,UbiBrowser2,12525704,,,,,,,,,,,,,,,,,,
E3|A6NNE9|P01730,E3|A6NNE9,E3,A6NNE9,P01730,MARCHF11,CD4,RING,1,UbiBrowser2,17604280,,,,,,,,,,,,,,,,,,
E3|A8MQ27|O00548,E3|A8MQ27,E3,A8MQ27,O00548,NEURL1B,DLL1,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|A8MQ27|Q9NR61,E3|A8MQ27,E3,A8MQ27,Q9NR61,NEURL1B,DLL4,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|A8MQ27|Q9NYJ7,E3|A8MQ27,E3,A8MQ27,Q9NYJ7,NEURL1B,DLL3,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|A8MQ27|Q9UNE0,E3|A8MQ27,E3,A8MQ27,Q9UNE0,NEURL1B,EDAR,RING,1,UbiBrowser2,20176925,,,,,,,,,,,,,,,,,,
E3|B3SRS0|Q14653,E3|B3SRS0,E3,B3SRS0,Q14653,,IRF3,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O00308|O00308,E3|O00308,E3,O00308,O00308,WWP2,WWP2,HECT,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O00308|O15105,E3|O00308,E3,O00308,O15105,WWP2,SMAD7,HECT,1,UbiBrowser2,21258410,,,,,,,,,,,,,,,,,,
E3|O00308|O15350,E3|O00308,E3,O00308,O15350,WWP2,TP73,HECT,1,UbiBrowser2,25071155,,,,,,,,,,,,,,,,,,
E3|O00308|P11161,E3|O00308,E3,O00308,P11161,WWP2,EGR2,HECT,1,UbiBrowser2,19651900,,,,,,,,,,,,,,,,,,
E3|O00308|P24928,E3|O00308,E3,O00308,P24928,WWP2,POLR2A,HECT,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O00308|P49281,E3|O00308,E3,O00308,P49281,WWP2,SLC11A2,HECT,1,UbiBrowser2,18776082,,,,,,,,,,,,,,,,,,
E3|O00308|P60484,E3|O00308,E3,O00308,P60484,WWP2,PTEN,HECT,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O00308|P84022,E3|O00308,E3,O00308,P84022,WWP2,SMAD3,HECT,1,UbiBrowser2,21258410,,,,,,,,,,,,,,,,,,
E3|O00308|Q01860,E3|O00308,E3,O00308,Q01860,WWP2,POU5F1,HECT,1,UbiBrowser2,15047715,,,,,,,,,,,,,,,,,,
E3|O00308|Q13950,E3|O00308,E3,O00308,Q13950,WWP2,RUNX2,HECT,1,UbiBrowser2,28500134,,,,,,,,,,,,,,,,,,
E3|O00308|Q8IUC6,E3|O00308,E3,O00308,Q8IUC6,WWP2,TICAM1,HECT,1,UbiBrowser2,23479606,,,,,,,,,,,,,,,,,,
E3|O00308|Q9H074,E3|O00308,E3,O00308,Q9H074,WWP2,PAIP1,HECT,1,UbiBrowser2,25266661,,,,,,,,,,,,,,,,,,
E3|O00308|Q9P2A4,E3|O00308,E3,O00308,Q9P2A4,WWP2,ABI3,HECT,1,UbiBrowser2,15998807,,,,,,,,,,,,,,,,,,
E3|O00308|Q9UM47,E3|O00308,E3,O00308,Q9UM47,WWP2,NOTCH3,HECT,1,UbiBrowser2,25356737,,,,,,,,,,,,,,,,,,
E3|O00308|Q9Y5R6,E3|O00308,E3,O00308,Q9Y5R6,WWP2,DMT1,HECT,1,UbiBrowser2,18776082,,,,,,,,,,,,,,,,,,
E3|O00623|P50542,E3|O00623,E3,O00623,P50542,PEX12,PEX5,RING,1,UbiBrowser2,19687296,,,,,,,,,,,,,,,,,,
E3|O00635|O00635,E3|O00635,E3,O00635,O00635,TRIM38,TRIM38,RING,1,UbiBrowser2,21306652,,,,,,,,,,,,,,,,,,
E3|O00635|Q9Y4K3,E3|O00635,E3,O00635,Q9Y4K3,TRIM38,TRAF6,RING,1,UbiBrowser2,22323536,,,,,,,,,,,,,,,,,,
E3|O14508|O14543,E3|O14508,E3,O14508,O14543,SOCS2,SOCS3,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O14508|O15524,E3|O14508,E3,O14508,O15524,SOCS2,SOCS1,Other,1,UbiBrowser2,17898043,,,,,,,,,,,,,,,,,,
E3|O14508|P10912,E3|O14508,E3,O14508,P10912,SOCS2,GHR,Other,1,UbiBrowser2,21980433,,,,,,,,,,,,,,,,,,
E3|O14512|O75553,E3|O14512,E3,O14512,O75553,SOCS7,DAB1,SOCS_VHL_BC-box,1,UbiBrowser2,24210661,,,,,,,,,,,,,,,,,,
E3|O14543|O60674,E3|O14543,E3,O14543,O60674,SOCS3,JAK2,SOCS_VHL_BC-box,1,UbiBrowser2,24438103,,,,,,,,,,,,,,,,,,
E3|O14543|P35568,E3|O14543,E3,O14543,P35568,SOCS3,IRS1,SOCS_VHL_BC-box,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O14543|P40189,E3|O14543,E3,O14543,P40189,SOCS3,IL6ST,SOCS_VHL_BC-box,1,UbiBrowser2,24438103,,,,,,,,,,,,,,,,,,
E3|O14543|Q9Y286,E3|O14543,E3,O14543,Q9Y286,SOCS3,SIGLEC7,SOCS_VHL_BC-box,1,UbiBrowser2,17138568,,,,,,,,,,,,,,,,,,
E3|O14543|Q9Y4H2,E3|O14543,E3,O14543,Q9Y4H2,SOCS3,IRS2,SOCS_VHL_BC-box,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O14544|P10721,E3|O14544,E3,O14544,P10721,SOCS6,KIT,SOCS_VHL_BC-box,1,UbiBrowser2,21030588,,,,,,,,,,,,,,,,,,
E3|O14965|P04179,E3|O14965,E3,O14965,P04179,AURKA,SOD2,SINGLE_OTHER,1,UbiBrowser2,30811038,,,,,,,,,,,,,,,,,,
E3|O15151|P04637,E3|O15151,E3,O15151,P04637,MDM4,TP53,RING,1,UbiBrowser2,12393902,,,,,,,,,,,,,,,,,,
E3|O15151|P38936,E3|O15151,E3,O15151,P38936,MDM4,CDKN1A,RING,1,UbiBrowser2,18086887,,,,,,,,,,,,,,,,,,
E3|O15151|Q00987,E3|O15151,E3,O15151,Q00987,MDM4,MDM2,RING,1,UbiBrowser2,11568180,,,,,,,,,,,,,,,,,,
E3|O15164|P04637,E3|O15164,E3,O15164,P04637,TRIM24,TP53,RING,1,UbiBrowser2,19844164,,,,,,,,,,,,,,,,,,
E3|O15164|Q13114,E3|O15164,E3,O15164,Q13114,TRIM24,TRAF3,RING,1,UbiBrowser2,32324863,,,,,,,,,,,,,,,,,,
E3|O15304|P98170,E3|O15304,E3,O15304,P98170,SIVA1,XIAP,Other,1,UbiBrowser2,32015347,,,,,,,,,,,,,,,,,,
E3|O15304|Q8N726,E3|O15304,E3,O15304,Q8N726,SIVA1,CDKN2A,Other,1,UbiBrowser2,23462994,,,,,,,,,,,,,,,,,,
E3|O15344|P51668,E3|O15344,E3,O15344,P51668,MID1,UBE2D1,RING,1,UbiBrowser2,21296087,,,,,,,,,,,,,,,,,,
E3|O15344|P54829,E3|O15344,E3,O15344,P54829,MID1,STK36,RING,1,UbiBrowser2,25278022,,,,,,,,,,,,,,,,,,
E3|O15344|P62714,E3|O15344,E3,O15344,P62714,MID1,PPP2CB,RING,1,UbiBrowser2,11685209,,,,,,,,,,,,,,,,,,
E3|O15344|P67775,E3|O15344,E3,O15344,P67775,MID1,PPP2CA,RING,1,UbiBrowser2,11685209,,,,,,,,,,,,,,,,,,
E3|O15344|P78318,E3|O15344,E3,O15344,P78318,MID1,IGBP1,RING,1,UbiBrowser2,22613722,,,,,,,,,,,,,,,,,,
E3|O15344|Q14653,E3|O15344,E3,O15344,Q14653,MID1,IRF3,RING,1,UbiBrowser2,33513265,,,,,,,,,,,,,,,,,,
E3|O15344|Q9NRP7,E3|O15344,E3,O15344,Q9NRP7,MID1,PPP2R4,RING,1,UbiBrowser2,25207814,,,,,,,,,,,,,,,,,,
E3|O15524|O60674,E3|O15524,E3,O15524,O60674,SOCS1,JAK2,SOCS_VHL_BC-box,1,UbiBrowser2,11278610,,,,,,,,,,,,,,,,,,
E3|O15524|P07948,E3|O15524,E3,O15524,P07948,SOCS1,LYN,SOCS_VHL_BC-box,1,UbiBrowser2,17905674,,,,,,,,,,,,,,,,,,
E3|O15524|P15498,E3|O15524,E3,O15524,P15498,SOCS1,VAV1,SOCS_VHL_BC-box,1,UbiBrowser2,10747851,,,,,,,,,,,,,,,,,,
E3|O15524|P23458,E3|O15524,E3,O15524,P23458,SOCS1,JAK1,SOCS_VHL_BC-box,1,UbiBrowser2,32532301,,,,,,,,,,,,,,,,,,
E3|O15524|P35568,E3|O15524,E3,O15524,P35568,SOCS1,IRS1,SOCS_VHL_BC-box,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O15524|Q04206,E3|O15524,E3,O15524,Q04206,SOCS1,RELA,SOCS_VHL_BC-box,1,UbiBrowser2,SOCS1_HUMAN,,,,,,,,,,,,,,,,,,
E3|O15524|Q9Y4H2,E3|O15524,E3,O15524,Q9Y4H2,SOCS1,IRS2,SOCS_VHL_BC-box,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43164|O43164,E3|O43164,E3,O43164,O43164,PJA2,PJA2,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43164|P10644,E3|O43164,E3,O43164,P10644,PJA2,PRKAR1A,RING,1,UbiBrowser2,21423175,,,,,,,,,,,,,,,,,,
E3|O43164|P13861,E3|O43164,E3,O43164,P13861,PJA2,PRKAR2A,RING,1,UbiBrowser2,21423175,,,,,,,,,,,,,,,,,,
E3|O43164|P31321,E3|O43164,E3,O43164,P31321,PJA2,PRKAR1B,RING,1,UbiBrowser2,21423175,,,,,,,,,,,,,,,,,,
E3|O43164|P31323,E3|O43164,E3,O43164,P31323,PJA2,PRKAR2B,RING,1,UbiBrowser2,21423175,,,,,,,,,,,,,,,,,,
E3|O43164|Q8IVT5,E3|O43164,E3,O43164,Q8IVT5,PJA2,KSR1,RING,1,UbiBrowser2,34372882,,,,,,,,,,,,,,,,,,
E3|O43164|Q9Y4C4,E3|O43164,E3,O43164,Q9Y4C4,PJA2,MFHAS1,RING,1,UbiBrowser2,30013073,,,,,,,,,,,,,,,,,,
E3|O43255|O14974,E3|O43255,E3,O43255,O14974,SIAH2,PPP1R12A,RING,1,UbiBrowser2,19744480,,,,,,,,,,,,,,,,,,
E3|O43255|O15379,E3|O43255,E3,O43255,O15379,SIAH2,HDAC3,RING,1,UbiBrowser2,20691163,,,,,,,,,,,,,,,,,,
E3|O43255|O43597,E3|O43255,E3,O43255,O43597,SIAH2,SPRY2,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|O75376,E3|O43255,E3,O43255,O75376,SIAH2,NCOR1,RING,1,UbiBrowser2,16141343,,,,,,,,,,,,,,,,,,
E3|O43255|O75925,E3|O43255,E3,O43255,O75925,SIAH2,PIAS1,RING,1,UbiBrowser2,17533377,,,,,,,,,,,,,,,,,,
E3|O43255|O96017,E3|O43255,E3,O43255,O96017,SIAH2,CHEK2,RING,1,UbiBrowser2,26751770,,,,,,,,,,,,,,,,,,
E3|O43255|P04637,E3|O43255,E3,O43255,P04637,SIAH2,TP53,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|P08247,E3|O43255,E3,O43255,P08247,SIAH2,SYP,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|P10275,E3|O43255,E3,O43255,P10275,SIAH2,AR,RING,1,UbiBrowser2,23518348,,,,,,,,,,,,,,,,,,
E3|O43255|P29590,E3|O43255,E3,O43255,P29590,SIAH2,PML,RING,1,UbiBrowser2,SIAH2_HUMAN,,,,,,,,,,,,,,,,,,
E3|O43255|P37231,E3|O43255,E3,O43255,P37231,SIAH2,PPARG,RING,1,UbiBrowser2,22294748,,,,,,,,,,,,,,,,,,
E3|O43255|P37275,E3|O43255,E3,O43255,P37275,SIAH2,ZEB1,RING,1,UbiBrowser2,25528765,,,,,,,,,,,,,,,,,,
E3|O43255|P37840,E3|O43255,E3,O43255,P37840,SIAH2,SNCA,RING,1,UbiBrowser2,18070888,,,,,,,,,,,,,,,,,,
E3|O43255|P43146,E3|O43255,E3,O43255,P43146,SIAH2,DCC,RING,1,UbiBrowser2,SIAH2_HUMAN,,,,,,,,,,,,,,,,,,
E3|O43255|P46527,E3|O43255,E3,O43255,P46527,SIAH2,CDKN1B,RING,1,UbiBrowser2,21734459,,,,,,,,,,,,,,,,,,
E3|O43255|P55036,E3|O43255,E3,O43255,P55036,SIAH2,PSMD4,RING,1,UbiBrowser2,19240029,,,,,,,,,,,,,,,,,,
E3|O43255|Q12933,E3|O43255,E3,O43255,Q12933,SIAH2,TRAF2,RING,1,UbiBrowser2,12411493,,,,,,,,,,,,,,,,,,
E3|O43255|Q13625,E3|O43255,E3,O43255,Q13625,SIAH2,TP53BP2,RING,1,UbiBrowser2,23644657,,,,,,,,,,,,,,,,,,
E3|O43255|Q16633,E3|O43255,E3,O43255,Q16633,SIAH2,POU2AF1,RING,1,UbiBrowser2,SIAH2_HUMAN,,,,,,,,,,,,,,,,,,
E3|O43255|Q16656,E3|O43255,E3,O43255,Q16656,SIAH2,NRF1,RING,1,UbiBrowser2,30833558,,,,,,,,,,,,,,,,,,
E3|O43255|Q16665,E3|O43255,E3,O43255,Q16665,SIAH2,HIF1A,RING,1,UbiBrowser2,22055192,,,,,,,,,,,,,,,,,,
E3|O43255|Q92630,E3|O43255,E3,O43255,Q92630,SIAH2,DYRK2,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|Q92667,E3|O43255,E3,O43255,Q92667,SIAH2,AKAP1,RING,1,UbiBrowser2,18323779,,,,,,,,,,,,,,,,,,
E3|O43255|Q92844,E3|O43255,E3,O43255,Q92844,SIAH2,TANK,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|Q96B97,E3|O43255,E3,O43255,Q96B97,SIAH2,SH3KBP1,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|Q96KS0,E3|O43255,E3,O43255,Q96KS0,SIAH2,EGLN2,RING,1,UbiBrowser2,15210114,,,,,,,,,,,,,,,,,,
E3|O43255|Q99933,E3|O43255,E3,O43255,Q99933,SIAH2,BAG1,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|Q9BQF6,E3|O43255,E3,O43255,Q9BQF6,SIAH2,SENP7,RING,1,UbiBrowser2,31825833,,,,,,,,,,,,,,,,,,
E3|O43255|Q9BSI4,E3|O43255,E3,O43255,Q9BSI4,SIAH2,TINF2,RING,1,UbiBrowser2,22064479,,,,,,,,,,,,,,,,,,
E3|O43255|Q9GZT9,E3|O43255,E3,O43255,Q9GZT9,SIAH2,EGLN1,RING,1,UbiBrowser2,19546213,,,,,,,,,,,,,,,,,,
E3|O43255|Q9H6Z9,E3|O43255,E3,O43255,Q9H6Z9,SIAH2,EGLN3,RING,1,UbiBrowser2,16958618,,,,,,,,,,,,,,,,,,
E3|O43255|Q9NRM7,E3|O43255,E3,O43255,Q9NRM7,SIAH2,LATS2,RING,1,UbiBrowser2,25438054,,,,,,,,,,,,,,,,,,
E3|O43255|Q9NS87,E3|O43255,E3,O43255,Q9NS87,SIAH2,KIF15,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|Q9P212,E3|O43255,E3,O43255,Q9P212,SIAH2,PLCE1,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43255|Q9Y6H5,E3|O43255,E3,O43255,Q9Y6H5,SIAH2,SNCAIP,RING,1,UbiBrowser2,17982729,,,,,,,,,,,,,,,,,,
E3|O43567|O43567,E3|O43567,E3,O43567,O43567,RNF13,RNF13,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43567|O95295,E3|O43567,E3,O43567,O95295,RNF13,SNAPIN,RING,1,UbiBrowser2,22890573,,,,,,,,,,,,,,,,,,
E3|O43663|P04908,E3|O43663,E3,O43663,P04908,PRC1,H2AC4,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43663|P0C0S5,E3|O43663,E3,O43663,P0C0S5,PRC1,H2AZ1,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43663|P16104,E3|O43663,E3,O43663,P16104,PRC1,H2AX,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43663|Q6FI13,E3|O43663,E3,O43663,Q6FI13,PRC1,H2AC18,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43663|Q96KK5,E3|O43663,E3,O43663,Q96KK5,PRC1,H2AC12,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43663|Q96QV6,E3|O43663,E3,O43663,Q96QV6,PRC1,H2AC1,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43663|Q99496,E3|O43663,E3,O43663,Q99496,PRC1,RNF2,RING,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43734|Q9Y4K3,E3|O43734,E3,O43734,Q9Y4K3,TRAF3IP2,TRAF6,UBOX,1,UbiBrowser2,19825828,,,,,,,,,,,,,,,,,,
E3|O43791|O00330,E3|O43791,E3,O43791,O00330,SPOP,PDHX,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43791|O15164,E3|O43791,E3,O43791,O15164,SPOP,TRIM24,Other,1,UbiBrowser2,25278611,,,,,,,,,,,,,,,,,,
E3|O43791|O60885,E3|O43791,E3,O43791,O60885,SPOP,BRD4,Other,1,UbiBrowser2,28805820,,,,,,,,,,,,,,,,,,
E3|O43791|O75367,E3|O43791,E3,O43791,O75367,SPOP,MACROH2A1,Other,1,UbiBrowser2,15897469,,,,,,,,,,,,,,,,,,
E3|O43791|O95835,E3|O43791,E3,O43791,O95835,SPOP,LATS1,Other,1,UbiBrowser2,32460168,,,,,,,,,,,,,,,,,,
E3|O43791|P03372,E3|O43791,E3,O43791,P03372,SPOP,ESR1,Other,1,UbiBrowser2,25766326,,,,,,,,,,,,,,,,,,
E3|O43791|P05412,E3|O43791,E3,O43791,P05412,SPOP,JUN,Other,1,UbiBrowser2,19164706,,,,,,,,,,,,,,,,,,
E3|O43791|P06401,E3|O43791,E3,O43791,P06401,SPOP,PGR,Other,1,UbiBrowser2,26693071,,,,,,,,,,,,,,,,,,
E3|O43791|P08151,E3|O43791,E3,O43791,P08151,SPOP,GLI1,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43791|P10070,E3|O43791,E3,O43791,P10070,SPOP,GLI2,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43791|P10071,E3|O43791,E3,O43791,P10071,SPOP,GLI3,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43791|P10275,E3|O43791,E3,O43791,P10275,SPOP,AR,Other,1,UbiBrowser2,24508459;25274033,,,,,,,,,,,,,,,,,,
E3|O43791|P11308,E3|O43791,E3,O43791,P11308,SPOP,ERG,Other,1,UbiBrowser2,29202479,,,,,,,,,,,,,,,,,,
E3|O43791|P24864,E3|O43791,E3,O43791,P24864,SPOP,CCNE1,Other,1,UbiBrowser2,30237511,,,,,,,,,,,,,,,,,,
E3|O43791|P25440,E3|O43791,E3,O43791,P25440,SPOP,BRD2,Other,1,UbiBrowser2,28805821,,,,,,,,,,,,,,,,,,
E3|O43791|P35226,E3|O43791,E3,O43791,P35226,SPOP,BMI1,Other,1,UbiBrowser2,15897469,,,,,,,,,,,,,,,,,,
E3|O43791|P35659,E3|O43791,E3,O43791,P35659,SPOP,DEK,Other,1,UbiBrowser2,25278611,,,,,,,,,,,,,,,,,,
E3|O43791|P49327,E3|O43791,E3,O43791,P49327,SPOP,FASN,Other,1,UbiBrowser2,30955223,,,,,,,,,,,,,,,,,,
E3|O43791|P60484,E3|O43791,E3,O43791,P60484,SPOP,PTEN,Other,1,UbiBrowser2,24656772,,,,,,,,,,,,,,,,,,
E3|O43791|Q12809,E3|O43791,E3,O43791,Q12809,SPOP,KCNH2,Other,1,UbiBrowser2,26344095,,,,,,,,,,,,,,,,,,
E3|O43791|Q12834,E3|O43791,E3,O43791,Q12834,SPOP,CDC20,Other,1,UbiBrowser2,27780719,,,,,,,,,,,,,,,,,,
E3|O43791|Q12888,E3|O43791,E3,O43791,Q12888,SPOP,TP53BP1,Other,1,UbiBrowser2,34144977,,,,,,,,,,,,,,,,,,
E3|O43791|Q12906,E3|O43791,E3,O43791,Q12906,SPOP,ILF3,Other,1,UbiBrowser2,31772275,,,,,,,,,,,,,,,,,,
E3|O43791|Q13158,E3|O43791,E3,O43791,Q13158,SPOP,FADD,Other,1,UbiBrowser2,30190126,,,,,,,,,,,,,,,,,,
E3|O43791|Q14444,E3|O43791,E3,O43791,Q14444,SPOP,CAPRIN1,Other,1,UbiBrowser2,31771591,,,,,,,,,,,,,,,,,,
E3|O43791|Q15059,E3|O43791,E3,O43791,Q15059,SPOP,BRD3,Other,1,UbiBrowser2,28805821,,,,,,,,,,,,,,,,,,
E3|O43791|Q16828,E3|O43791,E3,O43791,Q16828,SPOP,DUSP6,Other,1,UbiBrowser2,24656772,,,,,,,,,,,,,,,,,,
E3|O43791|Q16829,E3|O43791,E3,O43791,Q16829,SPOP,DUSP7,Other,1,UbiBrowser2,24656772,,,,,,,,,,,,,,,,,,
E3|O43791|Q27J81,E3|O43791,E3,O43791,Q27J81,SPOP,INF2,Other,1,UbiBrowser2,28448495,,,,,,,,,,,,,,,,,,
E3|O43791|Q49A26,E3|O43791,E3,O43791,Q49A26,SPOP,GLYR1,Other,1,UbiBrowser2,25278611,,,,,,,,,,,,,,,,,,
E3|O43791|Q7Z7J5,E3|O43791,E3,O43791,Q7Z7J5,SPOP,DPPA2,Other,1,UbiBrowser2,33862460,,,,,,,,,,,,,,,,,,
E3|O43791|Q99836,E3|O43791,E3,O43791,Q99836,SPOP,MYD88,Other,1,UbiBrowser2,31406379,,,,,,,,,,,,,,,,,,
E3|O43791|Q9BYW2,E3|O43791,E3,O43791,Q9BYW2,SPOP,SETD2,Other,1,UbiBrowser2,27614073,,,,,,,,,,,,,,,,,,
E3|O43791|Q9H2X6,E3|O43791,E3,O43791,Q9H2X6,SPOP,HIPK2,Other,1,UbiBrowser2,34133717,,,,,,,,,,,,,,,,,,
E3|O43791|Q9H5J0,E3|O43791,E3,O43791,Q9H5J0,SPOP,ZBTB3,Other,1,UbiBrowser2,28805821,,,,,,,,,,,,,,,,,,
E3|O43791|Q9H9S0,E3|O43791,E3,O43791,Q9H9S0,SPOP,NANOG,Other,1,UbiBrowser2,31624231:30595538,,,,,,,,,,,,,,,,,,
E3|O43791|Q9HCU9,E3|O43791,E3,O43791,Q9HCU9,SPOP,BRMS1,Other,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O43791|Q9NZQ7,E3|O43791,E3,O43791,Q9NZQ7,SPOP,CD274,Other,1,UbiBrowser2,29160310,,,,,,,,,,,,,,,,,,
E3|O43791|Q9UBN7,E3|O43791,E3,O43791,Q9UBN7,SPOP,HDAC6,Other,1,UbiBrowser2,28599312,,,,,,,,,,,,,,,,,,
E3|O43791|Q9UER7,E3|O43791,E3,O43791,Q9UER7,SPOP,DAXX,Other,1,UbiBrowser2,16524876,,,,,,,,,,,,,,,,,,
E3|O43791|Q9Y6Q9,E3|O43791,E3,O43791,Q9Y6Q9,SPOP,NCOA3,Other,1,UbiBrowser2,21577200,,,,,,,,,,,,,,,,,,
E3|O60260|O00429,E3|O60260,E3,O60260,O00429,PARK2,DNM1L,RING,1,UbiBrowser2,21292769,,,,,,,,,,,,,,,,,,
E3|O60260|O15354,E3|O60260,E3,O60260,O15354,PARK2,GPR37,RING,1,UbiBrowser2,19218498,,,,,,,,,,,,,,,,,,
E3|O60260|O43175,E3|O60260,E3,O60260,O43175,PRKN,PHGDH,RBR,1,UbiBrowser2,32478681,,,,,,,,,,,,,,,,,,
E3|O60260|O43236,E3|O60260,E3,O60260,O43236,PRKN,SEPTIN4,RBR,1,UbiBrowser2,22792159,,,,,,,,,,,,,,,,,,
E3|O60260|O60260,E3|O60260,E3,O60260,O60260,PARK2,PARK2,RING,1,UbiBrowser2,PRKN2_HUMAN,,,,,,,,,,,,,,,,,,
E3|O60260|O60883,E3|O60260,E3,O60260,O60883,PRKN,GPR37L1,RBR,1,UbiBrowser2,18241051,,,,,,,,,,,,,,,,,,
E3|O60260|O95140,E3|O60260,E3,O60260,O95140,PRKN,MFN2,RBR,1,UbiBrowser2,20871098,,,,,,,,,,,,,,,,,,
E3|O60260|O95147,E3|O60260,E3,O60260,O95147,PARK2,NEK2,RING,1,UbiBrowser2,26387737,,,,,,,,,,,,,,,,,,
E3|O60260|O96020,E3|O60260,E3,O60260,O96020,PRKN,CCNE2,RBR,1,UbiBrowser2,12628165,,,,,,,,,,,,,,,,,,
E3|O60260|P07437,E3|O60260,E3,O60260,P07437,PARK2,TUBB,RING,1,UbiBrowser2,12716939,,,,,,,,,,,,,,,,,,
E3|O60260|P08247,E3|O60260,E3,O60260,P08247,PRKN,SYP,RBR,1,UbiBrowser2,16135753,,,,,,,,,,,,,,,,,,
E3|O60260|P09936,E3|O60260,E3,O60260,P09936,PRKN,UCHL1,RBR,1,UbiBrowser2,25403879,,,,,,,,,,,,,,,,,,
E3|O60260|P10415,E3|O60260,E3,O60260,P10415,PRKN,BCL2,RBR,1,UbiBrowser2,20889974,,,,,,,,,,,,,,,,,,
E3|O60260|P14635,E3|O60260,E3,O60260,P14635,PRKN,CCNB1,RBR,1,UbiBrowser2,26387737,,,,,,,,,,,,,,,,,,
E3|O60260|P19174,E3|O60260,E3,O60260,P19174,PRKN,PLCG1,RBR,1,UbiBrowser2,18671761,,,,,,,,,,,,,,,,,,
E3|O60260|P19367,E3|O60260,E3,O60260,P19367,PRKN,HK1,RBR,1,UbiBrowser2,23068103,,,,,,,,,,,,,,,,,,
E3|O60260|P21796,E3|O60260,E3,O60260,P21796,PRKN,VDAC1,RBR,1,UbiBrowser2,22199232,,,,,,,,,,,,,,,,,,
E3|O60260|P21860,E3|O60260,E3,O60260,P21860,PRKN,ERBB3,RBR,1,UbiBrowser2,15632191,,,,,,,,,,,,,,,,,,
E3|O60260|P24864,E3|O60260,E3,O60260,P24864,PARK2,CCNE1,RING,1,UbiBrowser2,19946270,,,,,,,,,,,,,,,,,,
E3|O60260|P37840,E3|O60260,E3,O60260,P37840,PARK2,SNCA,RING,1,UbiBrowser2,17883392,,,,,,,,,,,,,,,,,,
E3|O60260|P42566,E3|O60260,E3,O60260,P42566,PARK2,EPS15,RING,1,UbiBrowser2,16862145,,,,,,,,,,,,,,,,,,
E3|O60260|P46527,E3|O60260,E3,O60260,P46527,PARK2,HSD17B10,RING,1,UbiBrowser2,25591737,,,,,,,,,,,,,,,,,,
